policy_id,attack_id,attack_type,category,severity,attack_applied,poisoned_hash
CS-THR-012,"ATT-0027,ATT-0411,ATT-0414,ATT-0026,ATT-0030","Password_Management,Threat_Intelligence,Threat_Intelligence,Password_Management,Password_Management","Password_Management,Threat_Intelligence,Threat_Intelligence,Password_Management,Password_Management","High,Medium,Medium,High,High",True,fb66b5c2eb2cad47a481ee42fc11a086929e536bc4e5d677806eef378f664d44
CS-THR-013,"ATT-0026,ATT-0365,ATT-0361,ATT-0377","Password_Management,Incident_Response,Incident_Response,Incident_Response","Password_Management,Incident_Response,Incident_Response,Incident_Response","High,High,High,High",True,29b2034f207397efc53dcf99973e17b0016066d9cfe8473699b88e30c490377b
CS-THR-014,"ATT-0202,ATT-0205,ATT-0361","Visitor_Management,Visitor_Management,Incident_Response","Visitor_Management,Visitor_Management,Incident_Response","Medium,Medium,High",True,58415a20527a16e1d825e56ad6ac6d0268cf7f65ac891b0e6ba05c482abb0d49
CS-THR-015,"ATT-0412,ATT-0293,ATT-0294,ATT-0292,ATT-0295","Threat_Intelligence,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Threat_Intelligence,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Medium,Medium,Medium,Medium",True,29320a224c36b4a73d233b78d59b070c64ca9d54248931d8083d218d90fe0a72
CS-THR-016,"ATT-0379,ATT-0380,ATT-0365,ATT-0377","Incident_Response,Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Incident_Response","High,High,High,High",True,1406b2027bbf9c2fcf06ee271fdecf4132907393e3b2e3c0b9f90338317fce68
CS-THR-017,"ATT-0159,ATT-0361,ATT-0160","Email_Security,Incident_Response,Email_Security","Email_Security,Incident_Response,Email_Security","High,High,High",True,67cfeb6ff57ecbf442b90a6e3146e21a14d341a2ab09cc9ee85920940594a26e
CS-THR-018,"ATT-0381,ATT-0054,ATT-0385,ATT-0053,ATT-0055","Incident_Response,Password_Management,Incident_Response,Password_Management,Password_Management","Incident_Response,Password_Management,Incident_Response,Password_Management,Password_Management","Critical,High,Critical,High,High",True,04ba4ee7ba12746c6e9798452b75fbd19983b0b60b374cc466e990cda93327b6
CS-THR-019,"ATT-0359,ATT-0356,ATT-0357","Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response","High,High,High",True,730e2f5d98e769ff55af3f6ff596a5284274e530cfb8fa3e4387ba872763063b
CS-THR-020,"ATT-0362,ATT-0374,ATT-0373,ATT-0364,ATT-0361","Incident_Response,Incident_Response,Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Incident_Response,Incident_Response","High,Critical,Critical,High,High",True,7a682eb6b7db19d9f263f3e060471d6b1185542fc35769ad42d1944bd97f2461
CS-THR-021,"ATT-0202,ATT-0026,ATT-0030","Visitor_Management,Password_Management,Password_Management","Visitor_Management,Password_Management,Password_Management","Medium,High,High",True,14f7beb631ffbf011f558191f0f4efe15dcbae3c14466e73370a8cde0d9fbef2
CS-THR-022,"ATT-0052,ATT-0158,ATT-0156,ATT-0159,ATT-0157","Password_Management,Email_Security,Email_Security,Email_Security,Email_Security","Password_Management,Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,High,High",True,eede715a3d21b27ea9186395fc146876615aea84e81cf580e0c78e950eebc801
CS-THR-023,"ATT-0370,ATT-0375,ATT-0372,ATT-0411,ATT-0371","Incident_Response,Incident_Response,Incident_Response,Threat_Intelligence,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Threat_Intelligence,Incident_Response","High,Critical,Critical,Medium,Critical",True,5e470c906e348ae408ed2a207c83c8ee44d8acdd7e89135d9e60b36d8e101f06
CS-THR-024,"ATT-0053,ATT-0366,ATT-0026","Password_Management,Incident_Response,Password_Management","Password_Management,Incident_Response,Password_Management","High,High,High",True,6ae32aaec576d37d2465efafe73d46a3f0f34e0b6fe43807bd71273868907b12
CS-THR-025,"ATT-0414,ATT-0411,ATT-0204,ATT-0415,ATT-0201","Threat_Intelligence,Threat_Intelligence,Visitor_Management,Threat_Intelligence,Visitor_Management","Threat_Intelligence,Threat_Intelligence,Visitor_Management,Threat_Intelligence,Visitor_Management","Medium,Medium,Medium,Medium,Medium",True,50feec66cd2c87f3198d02ebcda658593cde36419a41a81260d531ce9ce08dc7
FIN-BUD-001,"ATT-0579,ATT-0573,ATT-0577,ATT-0570,ATT-0576","Procurement,Procurement,Procurement,Procurement,Procurement","Procurement,Procurement,Procurement,Procurement,Procurement","High,Medium,High,High,High",True,306528473e7ba9c5011a6cba1c19f7e53374afa0bb6eb9e209ecf8708ea31f2b
FIN-BUD-002,"ATT-0202,ATT-0203,ATT-0201,ATT-0633","Visitor_Management,Visitor_Management,Visitor_Management,Budget_Planning","Visitor_Management,Visitor_Management,Visitor_Management,Budget_Planning","Medium,Medium,Medium,Medium",True,3f10b02c83eb170c0f1af3321114194bb77cfd534e9e60e72e0e05dad1e25bcd
FIN-BUD-003,"ATT-0576,ATT-0054,ATT-0579,ATT-0158","Procurement,Password_Management,Procurement,Email_Security","Procurement,Password_Management,Procurement,Email_Security","High,High,High,High",True,d99c047e88c7bebcc527b1047b690f8616954139b397f03b42c9559978c90dce
FIN-BUD-004,"ATT-0583,ATT-0627,ATT-0628,ATT-0626,ATT-0631","Procurement,Budget_Planning,Budget_Planning,Budget_Planning,Budget_Planning","Procurement,Budget_Planning,Budget_Planning,Budget_Planning,Budget_Planning","High,High,High,High,Medium",True,ecf796e24e4d41327f9bfcbfb30caf389c37cd7071dc2face5ff042b925e3ace
FIN-BUD-005,"ATT-0633,ATT-0594,ATT-0020,ATT-0634,ATT-0019","Budget_Planning,Procurement,Password_Management,Budget_Planning,Password_Management","Budget_Planning,Procurement,Password_Management,Budget_Planning,Password_Management","Medium,High,Critical,Medium,Critical",True,3f5d8d195696551c22122a7402e75e81b0de259fda1a6c33565696cd3753ae10
FIN-BUD-006,"ATT-0580,ATT-0204,ATT-0159,ATT-0052","Procurement,Visitor_Management,Email_Security,Password_Management","Procurement,Visitor_Management,Email_Security,Password_Management","High,Medium,High,High",True,f202dff769fc0231bc655edcb6f9c620a5a818ab6bbdee1dab0f2e9208ab6167
FIN-BUD-007,"ATT-0577,ATT-0157,ATT-0580,ATT-0583,ATT-0158","Procurement,Email_Security,Procurement,Procurement,Email_Security","Procurement,Email_Security,Procurement,Procurement,Email_Security","High,High,High,High,High",True,61a14dd2dbe0a6c642415db446e0ceeec292e30e83138772f0dfc42f5225692c
FIN-BUD-008,"ATT-0202,ATT-0631,ATT-0571,ATT-0574","Visitor_Management,Budget_Planning,Procurement,Procurement","Visitor_Management,Budget_Planning,Procurement,Procurement","Medium,Medium,Medium,Medium",True,961694a6f1c0cbb32cbdd0a730e6566d7d70e02f632f21f82b632ce0fe5f94cc
FIN-BUD-009,"ATT-0582,ATT-0172,ATT-0583,ATT-0569,ATT-0567","Procurement,Software_Installation,Procurement,Procurement,Procurement","Procurement,Software_Installation,Procurement,Procurement,Procurement","High,High,High,High,High",True,c4e9c6f7ba07b68b07472664686f71103d4dea851f890735247652e8fa1aa451
FIN-BUD-010,"ATT-0634,ATT-0635,ATT-0583","Budget_Planning,Budget_Planning,Procurement","Budget_Planning,Budget_Planning,Procurement","Medium,Medium,High",True,5be3843c99a44e93a10f740e37a7807ad332a874e112fed670048be3bf134471
FIN-BUD-011,"ATT-0581,ATT-0094,ATT-0585","Procurement,Access_Control,Procurement","Procurement,Access_Control,Procurement","High,Medium,High",True,fd012357e9d932bf29000e2e84aa6c44b28cf8a2b87df4df470d0f617b1ad2ae
FIN-BUD-012,"ATT-0580,ATT-0051,ATT-0052,ATT-0156,ATT-0093","Procurement,Password_Management,Password_Management,Email_Security,Access_Control","Procurement,Password_Management,Password_Management,Email_Security,Access_Control","High,High,High,High,Medium",True,d721bb87a6efee8c69c1a395e4a320c236e67a7594093322256e809c3fddfcfb
FIN-BUD-013,"ATT-0633,ATT-0575,ATT-0204","Budget_Planning,Procurement,Visitor_Management","Budget_Planning,Procurement,Visitor_Management","Medium,Medium,Medium",True,f6196beab88cc01ccb936ad5fa68ae7ccdada246fe2d76ad14ca0a11194ed3d8
FIN-BUD-014,"ATT-0573,ATT-0157,ATT-0574","Procurement,Email_Security,Procurement","Procurement,Email_Security,Procurement","Medium,High,Medium",True,2f3a7870f0b554f51836f7be8e3a458b4eddabdd0add9d7bdf3371d64c515154
FIN-BUD-015,"ATT-0566,ATT-0573,ATT-0018","Procurement,Procurement,Password_Management","Procurement,Procurement,Password_Management","High,Medium,Critical",True,dd3b950d15d1a5bdf0100b5cc4e3ec3eca096677cd21701a85c54cf0cdff02fc
FIN-BUD-016,"ATT-0091,ATT-0095,ATT-0093,ATT-0583,ATT-0574","Access_Control,Access_Control,Access_Control,Procurement,Procurement","Access_Control,Access_Control,Access_Control,Procurement,Procurement","Medium,Medium,Medium,High,Medium",True,4fcd62cb05c8afea84f0bae9238d128eb64eedc8e75a496fcd0b440335d69192
FIN-BUD-017,"ATT-0628,ATT-0218,ATT-0217,ATT-0626","Budget_Planning,Visitor_Management,Visitor_Management,Budget_Planning","Budget_Planning,Visitor_Management,Visitor_Management,Budget_Planning","High,Medium,Medium,High",True,cceab36c9567af83e920af772bff4f5f07adf93cb7189138b52a3130e4cc3d56
FIN-BUD-018,"ATT-0203,ATT-0201,ATT-0626","Visitor_Management,Visitor_Management,Budget_Planning","Visitor_Management,Visitor_Management,Budget_Planning","Medium,Medium,High",True,bfeb9c0131d24238b95b7e9a34eb3a4cf1681d27937898723b2c129764714107
FIN-BUD-019,"ATT-0585,ATT-0581,ATT-0016","Procurement,Procurement,Password_Management","Procurement,Procurement,Password_Management","High,High,Critical",True,6fea887316299c1e7f4c8505886cd25500ec11311fa140af3008b770a3aaa402
FIN-BUD-020,"ATT-0094,ATT-0052,ATT-0055","Access_Control,Password_Management,Password_Management","Access_Control,Password_Management,Password_Management","Medium,High,High",True,90d83c3590adf4173454d8ab3008aebab3a4986e82181807acd8835fdf222a12
FIN-BUD-021,"ATT-0217,ATT-0219,ATT-0202,ATT-0632,ATT-0633","Visitor_Management,Visitor_Management,Visitor_Management,Budget_Planning,Budget_Planning","Visitor_Management,Visitor_Management,Visitor_Management,Budget_Planning,Budget_Planning","Medium,Medium,Medium,Medium,Medium",True,04a7ed3ae0f1a6ea968c6ed20646ea721fb013dd62cbd1bea79f7cfe7854f8ae
FIN-BUD-022,"ATT-0583,ATT-0588,ATT-0581,ATT-0584","Procurement,Procurement,Procurement,Procurement","Procurement,Procurement,Procurement,Procurement","High,Medium,High,High",True,b0ab58ffce8523f431d56f3fafd16fd0f1b4094fb0922dc91d1fd70c4dd4910d
FIN-BUD-023,"ATT-0054,ATT-0585,ATT-0627,ATT-0158,ATT-0052","Password_Management,Procurement,Budget_Planning,Email_Security,Password_Management","Password_Management,Procurement,Budget_Planning,Email_Security,Password_Management","High,High,High,High,High",True,866cbc713fa4614bc9733a22328ffa3e75252fb9ec9548faf5041c05466d9d16
FIN-BUD-024,"ATT-0587,ATT-0160,ATT-0575,ATT-0051,ATT-0052","Procurement,Email_Security,Procurement,Password_Management,Password_Management","Procurement,Email_Security,Procurement,Password_Management,Password_Management","Medium,High,Medium,High,High",True,82a707fabd340d1c70f5e3d2356ac9e215fba74a7c717f3cbf8ad4c85053cb78
FIN-BUD-025,"ATT-0593,ATT-0594,ATT-0174,ATT-0626","Procurement,Procurement,Software_Installation,Budget_Planning","Procurement,Procurement,Software_Installation,Budget_Planning","High,High,High,High",True,71fac073c459dabdf9e75a4b496966616f78ca32d4313c6c342e870fb2369c79
FIN-EXP-001,"ATT-0550,ATT-0523,ATT-0012,ATT-0548,ATT-0521","Expense_Management,Expense_Management,Password_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Password_Management,Expense_Management,Expense_Management","Medium,Critical,Critical,Medium,Critical",True,2b7620c5c9a2141f1614ca057b5381fac837c91e9e3907656b789a8b61d03443
FIN-EXP-002,"ATT-0293,ATT-0292,ATT-0530,ATT-0295,ATT-0520","Customer_Data_Handling,Customer_Data_Handling,Expense_Management,Customer_Data_Handling,Expense_Management","Customer_Data_Handling,Customer_Data_Handling,Expense_Management,Customer_Data_Handling,Expense_Management","Medium,Medium,High,Medium,Medium",True,87c2c8ec9de9208aef21d6524d8cff2bc4992c6ffd0d5090a37c626c52387a4d
FIN-EXP-003,"ATT-0520,ATT-0519,ATT-0552,ATT-0516,ATT-0517","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","Medium,Medium,Medium,Medium,Medium",True,d0103259160f076cbfa4463e3a88aa83d134b98dbf47e0e19c805d396d1c3be8
FIN-EXP-004,"ATT-0524,ATT-0520,ATT-0523,ATT-0560,ATT-0525","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","Critical,Medium,Critical,High,Critical",True,b81e0b8f18a4b6865b4ce01ed48364318c83a3310ea9c469f8050ed0c4fca135
FIN-EXP-005,"ATT-0532,ATT-0563,ATT-0562,ATT-0565","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Critical,High,High,High",True,09e77b650e952629cd3998080c778e62a8169dcb1b61d6980634fce9155e8476
FIN-EXP-006,"ATT-0556,ATT-0558,ATT-0554,ATT-0557,ATT-0534","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management,Expense_Management","High,High,Medium,High,Critical",True,008241798df8e312614f1f7e083818ae96fb6939308d09f31f2aa993a5f82f39
FIN-EXP-007,"ATT-0528,ATT-0294,ATT-0527,ATT-0526","Expense_Management,Customer_Data_Handling,Expense_Management,Expense_Management","Expense_Management,Customer_Data_Handling,Expense_Management,Expense_Management","High,Medium,High,High",True,fc82280c6ac1f3a16cf24089cc2bd97c4f517487f1bc0da6584fe32536be40e2
FIN-EXP-008,"ATT-0557,ATT-0565,ATT-0562,ATT-0512","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management","High,High,High,High",True,f73da302a53cf1d02827aabfe78bfb1bea2bcc674e40e8853b4a0f55ae2614e6
FIN-EXP-009,"ATT-0542,ATT-0541,ATT-0561,ATT-0535","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Medium,Medium,High,Critical",True,ec46dbdbf99db246dde52b84138c626210647993ebf1eb10d403cf92776ef86c
FIN-EXP-010,"ATT-0293,ATT-0561,ATT-0528,ATT-0292","Customer_Data_Handling,Expense_Management,Expense_Management,Customer_Data_Handling","Customer_Data_Handling,Expense_Management,Expense_Management,Customer_Data_Handling","Medium,High,High,Medium",True,8b1b882d009079958c7e31f11e9e8538ab6524b9bc7f1d38fad3db9a74c03466
FIN-EXP-011,"ATT-0564,ATT-0527,ATT-0565","Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management","High,High,High",True,0d787d2d00e52acc1f8cad8772d7416b9ef83a15d0763772d0760cf6623926df
FIN-EXP-012,"ATT-0012,ATT-0517,ATT-0519,ATT-0511","Password_Management,Expense_Management,Expense_Management,Expense_Management","Password_Management,Expense_Management,Expense_Management,Expense_Management","Critical,Medium,Medium,High",True,d7fd4d47940c67e11c53f685d41ad37e271324ad7f9edbc328be50c537f76e16
FIN-EXP-013,"ATT-0554,ATT-0516,ATT-0555","Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management","Medium,Medium,Medium",True,c1b0595c290cde3b540cc061dd947acbb0fe4aa5293af89fb73a17378f44d103
FIN-EXP-014,"ATT-0514,ATT-0511,ATT-0526,ATT-0292,ATT-0512","Expense_Management,Expense_Management,Expense_Management,Customer_Data_Handling,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Customer_Data_Handling,Expense_Management","High,High,High,Medium,High",True,b4a0f72b3d4b219e667d7f9786524a219830b58b69417501b8e484e42d35bfeb
FIN-EXP-015,"ATT-0554,ATT-0551,ATT-0553,ATT-0522","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Medium,Medium,Medium,Critical",True,5388a5c5597851f01b0fb9115386f329370d173ed627bd85c544d3818692ac7f
FIN-EXP-016,"ATT-0011,ATT-0015,ATT-0525,ATT-0539,ATT-0521","Password_Management,Password_Management,Expense_Management,Expense_Management,Expense_Management","Password_Management,Password_Management,Expense_Management,Expense_Management,Expense_Management","Critical,Critical,Critical,High,Critical",True,8b1f74c103c7dd6c01930266a23743eaa69ba06f3bf0e32647f5d3e274c378c9
FIN-EXP-017,"ATT-0540,ATT-0539,ATT-0014","Expense_Management,Expense_Management,Password_Management","Expense_Management,Expense_Management,Password_Management","High,High,Critical",True,c6c0bdb7517df1d56e474956f160cb5724638e0f302eff3c896ba06e1b1d16ef
FIN-EXP-018,"ATT-0556,ATT-0533,ATT-0519","Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management","High,Critical,Medium",True,37062d93fa270c173f5c76ec2f6f5aa8a8b864c37193b251b6b443e349ffdd85
FIN-EXP-019,"ATT-0556,ATT-0564,ATT-0559","Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management","High,High,High",True,a9d2703d416d77a7ca2b64e9e93f47f85a34dd3c1fd7a7c5cdea51f597bc7f42
FIN-EXP-020,"ATT-0517,ATT-0563,ATT-0520,ATT-0555","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management,Expense_Management","Medium,High,Medium,Medium",True,cc7d2c8d82e361f2e2fc81884d95246b05f4cce123cc89bec206fb494f88b356
FIN-EXP-021,"ATT-0553,ATT-0547,ATT-0549","Expense_Management,Expense_Management,Expense_Management","Expense_Management,Expense_Management,Expense_Management","Medium,Medium,Medium",True,21c814ee4fb990122a733a79218deee5d58fb1d7c278220dd2a449ee36b46d9a
